X,Y,OBJECTID,vendor_number,name,dba,address_1,address_2,address_city,address_state,address_zip,start_date,exp_date,entity,business_type,cbe_mbe,cbe_wbe,cbe_dbe,dvbe,in_lac,sup_dist,spa
6476833.39726256,1814298.41269031,476,191979,VICTORY KING 1,,341 W 69TH ST,,LOS ANGELES,CA,90003-1826,2019/09/18 00:00:00+00,2021/09/18 00:00:00+00,Partnerships,Services,No,Yes,No,No,Yes,District 2,SPA 6 - South
6527860.39888288,1891656.44530989,477,192028,"MODERN TIMES, INC",,1892 E ALTADENA DR,,ALTADENA,CA,91001-2147,2019/08/07 00:00:00+00,2021/08/07 00:00:00+00,Corporation,Services,Yes,No,Yes,No,Yes,District 5,SPA 3 - San Gabriel
6466452.02038756,1789351.98522106,478,192108,D.V.M. SUPPLY,,2000 W 135TH ST,,GARDENA,CA,90249-2456,2019/12/20 00:00:00+00,2021/12/20 00:00:00+00,Corporation,Wholesale,No,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6453982.11389697,1760809.98981173,479,191933,"HILLSIDE COUNSELING CENTER, LLC.",,3868 W CARSON ST STE 308,,TORRANCE,CA,90503-6711,2019/10/15 00:00:00+00,2021/10/31 00:00:00+00,Limited Liability Company,Health Care,Yes,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6488531.99886531,1830484.89344065,480,192185,DESIGN KNIT INC,,1636 STAUNTON AVE,,LOS ANGELES,CA,90021-3132,2020/08/10 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Manufacturing,Yes,Yes,No,No,Yes,District 1,SPA 4 - Metro
6396958.62262923,1874290.76055315,481,192202,"THE GIFT MINT, LLC",,18934 CARMEL CREST DR,,TARZANA,CA,91356-5827,2020/01/24 00:00:00+00,2022/01/24 00:00:00+00,Limited Liability Company,Retail,No,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6459543.50402088,1824344.76267631,482,192342,"DREAM DESIGN GROUP, INC.",,4246 PALMERO BLVD,,VIEW PARK,CA,90008-4422,2019/09/24 00:00:00+00,2021/09/24 00:00:00+00,Sole Proprietorships,Services,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6538808.64831181,1806224.77890323,483,192376,"CELESTIAL FREIGHT SOLUTIONS, INC.",,11630 PIKE ST,,SANTA FE SPGS,CA,90670-2938,2019/10/01 00:00:00+00,2021/10/01 00:00:00+00,Corporation,Transportation,Yes,No,Yes,No,Yes,District 4,SPA 7 - East
6476833.39726256,1814298.41269031,484,192053,VICTORY KING 2,,341 W 69TH ST,,LOS ANGELES,CA,90003-1826,2019/10/04 00:00:00+00,2021/10/04 00:00:00+00,Partnerships,Housing & Lodging,No,Yes,No,No,Yes,District 2,SPA 6 - South
6505677.39403638,1763830.52609348,485,192099,"PICKETT & ASSOCIATES, LLC",,4470 ATLANTIC AVE UNIT 17007,,LONG BEACH,CA,90807-2391,2020/07/01 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Contractors / Construction,Yes,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6502275.56783481,1747029.2224258,486,192438,WE THE PEOPLE JANITORIAL & MAINTENANCE,,1959 CEDAR AVE UNIT 3,,LONG BEACH,CA,90806-5342,2019/10/09 00:00:00+00,2021/10/09 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 4,SPA 8 - South Bay
6439225.31335814,1797489.34788331,487,118077,"POLARIS ELECTRIC CO., INC.",,1213 E IMPERIAL AVE,,EL SEGUNDO,CA,90245,2021/06/22 00:00:00+00,2023/06/30 00:00:00+00,Corporation,Contractors / Construction,No,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6404524.61110614,1929298.02258565,488,192579,HRLOGIQ,,17666 BRYAN PL,,GRANADA HILLS,CA,91344-1940,2019/09/16 00:00:00+00,2022/09/16 00:00:00+00,Sole Proprietorships,Services,Yes,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6422770.14679347,1965954.15793465,489,192566,JOSE E FLORES,J. EMILIO FLORES,25236 GOLDEN MAPLE DR,,SANTA CLARITA,CA,91387-1461,2019/10/01 00:00:00+00,2021/10/01 00:00:00+00,Sole Proprietorships,Services,Yes,No,No,No,Yes,District 5,SPA 2 - San Fernando
6461836.99680921,1812990.77751032,490,192679,GREEN SPACES PRESERVATION,,3217 W 73RD ST APT 2,,LOS ANGELES,CA,90043-5035,2020/10/09 00:00:00+00,2022/10/31 00:00:00+00,Sole Proprietorships,Services,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6562075.35112214,1791627.11059207,491,192595,KEYION GROUP INC,,12728 OXFORD DR,,LA MIRADA,CA,90638-2506,2021/03/31 00:00:00+00,2023/03/31 00:00:00+00,,,Yes,Yes,Yes,No,Yes,District 4,SPA 7 - East
6442412.05271955,1823496.20302172,492,192699,BLUE MEADOW LLC,,10736 JEFFERSON BLVD,,CULVER CITY,CA,90230-4933,2021/07/13 00:00:00+00,2023/07/31 00:00:00+00,,,Yes,No,No,No,Yes,District 2,SPA 5 - West
6637231.57285663,1842621.0040109,493,192576,"VETERAN SUPPLY, LLC",,101 W MISSION BLVD STE 110-299,,POMONA,CA,91766-1711,2019/09/30 00:00:00+00,2021/08/31 00:00:00+00,Limited Liability Company,Retail,No,No,No,Yes,Yes,District 1,SPA 3 - San Gabriel
6440775.65048055,1832569.24393073,494,192795,THOMP STEEL,,3660 WATSEKA AVE APT 8,,LOS ANGELES,CA,90034-3929,2019/09/18 00:00:00+00,2024/07/19 00:00:00+00,Corporation,Contractors / Construction,No,No,Yes,No,Yes,District 3,SPA 5 - West
6458300.61477439,1842286.50730456,495,192656,VIRGIL W DENNARD,ELECTRICAL DYNAMICS,1153 S HIGHLAND AVE,,LOS ANGELES,CA,90019-1751,2020/09/18 00:00:00+00,2022/09/30 00:00:00+00,,,Yes,No,Yes,No,Yes,District 2,SPA 4 - Metro
6463316.39936222,1795010.24260531,496,192905,CHRISTOPHER RASHAD GLOBAL HOLDINGS INC,,2851 W 120TH ST STE 160,,HAWTHORNE,CA,90250-3395,2020/01/13 00:00:00+00,2022/01/13 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6500903.76513222,1791785.62077373,497,192947,LORENA B OCAMPO,DESIGNED PARTS SUPPLY,12031 GERTRUDE DR,,LYNWOOD,CA,90262-5249,2019/10/07 00:00:00+00,2021/09/25 00:00:00+00,Sole Proprietorships,Services,No,Yes,No,No,Yes,District 4,SPA 6 - South
6506003.69062789,1742409.13586548,498,193018,"NEW BEGINNINGS CONSULTING & TRAINING, LLC.",,1057 OLIVE AVE,,LONG BEACH,CA,90813-3518,2020/03/16 00:00:00+00,2022/03/16 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 4,SPA 8 - South Bay
6383166.21123771,1883594.85021265,499,192914,"MADLINE, LLC.",,20969 VENTURA BLVD STE 216A,,WOODLAND HLS,CA,91364-2305,2021/03/02 00:00:00+00,2023/03/31 00:00:00+00,,,No,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6540887.4866738,1787732.86214697,500,193086,"CLERIAN, INC.",,12440 FIRESTONE BLVD STE 104,,NORWALK,CA,90650-4389,2019/12/04 00:00:00+00,2021/12/04 00:00:00+00,Corporation,Wholesale,Yes,No,Yes,No,Yes,District 4,SPA 7 - East
6461094.40971172,1787451.07990214,501,193093,CAMP NEW JOURNEY,,13991 LEMOLI AVE,,HAWTHORNE,CA,90250-8851,2020/05/06 00:00:00+00,2022/05/06 00:00:00+00,Partnerships,Services,Yes,No,No,No,Yes,District 2,SPA 8 - South Bay
6465739.07758772,1805003.04086114,502,192839,CM SIMPLE JANITORIAL LLC,,2120 W 93RD ST,,LOS ANGELES,CA,90047-3750,2020/10/01 00:00:00+00,2021/11/21 00:00:00+00,Limited Liability Company,Services,Yes,Yes,Yes,No,Yes,District 2,SPA 6 - South
6434158.84547272,1787352.93967848,503,192956,WSDM LLC,,118 41ST ST,,MANHATTAN BCH,CA,90266-3139,2020/02/06 00:00:00+00,2021/10/31 00:00:00+00,Limited Liability Company,Retail,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6524390.6909273,1852807.04433431,504,141057,"VCA ENGINEERS, INC.",,1041 S GARFIELD AVE STE 210,,ALHAMBRA,CA,91801,2021/03/23 00:00:00+00,2023/02/28 00:00:00+00,,,Yes,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6441485.2583133,1821587.1582834,505,193261,VIRTUS BUILDING CORPORATION,,11111 JEFFERSON BLVD # 2935,,CULVER CITY,CA,90230-5561,2020/03/17 00:00:00+00,2022/03/17 00:00:00+00,Corporation,Services,No,No,Yes,No,Yes,District 2,SPA 5 - West
6604184.63731022,1826267.96716322,506,123400,"POWER-TECH ENGINEERS, INC.",,355 S. LEMON AVENUE SUITE A,,WALNUT,CA,91789,2021/07/12 00:00:00+00,2023/09/12 00:00:00+00,Corporation,Services,Yes,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6459954.90772563,1879698.62178464,507,193231,ASHLEY LONG,LONG CONSULTING SOLUTIONS,137 N ONTARIO ST,,BURBANK,CA,91505-3516,2019/12/23 00:00:00+00,2021/12/23 00:00:00+00,Sole Proprietorships,Services,No,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6414798.86549197,1898133.28471839,508,193300,"ADS CONCEPTS, INC.",,7518 VALJEAN AVE,,VAN NUYS,CA,91406-2920,2020/09/04 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Services,Yes,No,Yes,No,Yes,District 3,SPA 2 - San Fernando
6477749.15330505,1813905.34950006,509,193264,"OMS ENGINEERING, INC",,216 W 70TH ST,,LOS ANGELES,CA,90003-1831,2020/01/06 00:00:00+00,2021/11/30 00:00:00+00,Corporation,Services,No,No,No,Yes,Yes,District 2,SPA 6 - South
6517086.10120581,2052665.94546872,510,193535,FREEMAN-THOMAS EARLY EDUCATION CONSULTING LLC,,1008 W AVENUE M14 STE A-D194,,PALMDALE,CA,93551-1441,2019/12/10 00:00:00+00,2021/12/10 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 5,SPA 1 - Antelope Valley
6511444.08132188,1863608.52568406,511,193635,ARROYOWEST LLC,,1024 CAWSTON AVE,,S PASADENA,CA,91030-3005,2020/11/05 00:00:00+00,2022/11/30 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 5,SPA 3 - San Gabriel
6442688.09120947,1825416.67391831,512,193650,"ZAMBEZI, LLC",,10441 JEFFERSON BLVD,,CULVER CITY,CA,90232-3512,2019/11/15 00:00:00+00,2021/11/15 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 2,SPA 5 - West
6479769.17879255,1780975.91175014,513,154455,LOS ANGELES GLASS CO.,,363 E ALONDRA BLVD,,GARDENA,CA,90248-2809,2020/04/29 00:00:00+00,2021/10/31 00:00:00+00,Corporation,Services,No,No,No,Yes,Yes,District 2,SPA 8 - South Bay
6587381.29788548,1824379.76916797,514,134974,"ANGELES CONTRACTOR, INC",,783 PHILLIPS DR,,CITY OF INDUSTRY,CA,91748-1147,2019/08/31 00:00:00+00,2021/07/23 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6436419.72021605,1880616.18753481,515,193670,"JUPITER UNMANNED, LLC",,4859 COLDWATER CANYON AVE APT 11,,SHERMAN OAKS,CA,91423-2294,2019/11/19 00:00:00+00,2021/11/19 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 3,SPA 2 - San Fernando
6469105.10792914,1847778.87722531,516,193500,JU HAN S SONG,WOW FOODS,261 S HOBART BLVD,,LOS ANGELES,CA,90004-5207,2020/01/24 00:00:00+00,2022/01/24 00:00:00+00,Sole Proprietorships,Manufacturing,Yes,No,No,No,Yes,District 2,SPA 4 - Metro
6381865.59966572,1919434.90746939,517,193683,JCLE ENTERPRISES,,21300 BERMUDA ST,,CHATSWORTH,CA,91311-1428,2020/01/15 00:00:00+00,2022/01/15 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 3,SPA 2 - San Fernando
6476604.72383539,1853236.94111231,518,193398,FUTURE FORM LLC,,844 MALTMAN AVE,,LOS ANGELES,CA,90026,2019/11/20 00:00:00+00,2021/11/20 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6462132.24720298,1843916.58015989,519,193699,BROOKLYN PR LLC,,112 FREMONT PL,,LOS ANGELES,CA,90005-3867,2020/07/01 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 2,SPA 4 - Metro
6455805.64273022,1840790.79900989,520,193748,NAOMI IWASAKI CONSULTING INC,,1302 MEADOWBROOK AVE,,LOS ANGELES,CA,90019-2871,2020/08/28 00:00:00+00,2022/08/31 00:00:00+00,Corporation,Services,Yes,Yes,Yes,No,Yes,District 2,SPA 4 - Metro
6494876.99109656,1897114.70670307,521,193843,"BEYREP, INC.",,2029 VERDUGO BLVD # 168,,MONTROSE,CA,91020-1626,2019/12/04 00:00:00+00,2021/12/04 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6505294.51127197,1763137.21678457,522,193859,4 KAY'S SWEEPING INC.,,4401 ATLANTIC AVE STE 231,,LONG BEACH,CA,90807-2246,2021/04/22 00:00:00+00,2023/04/30 00:00:00+00,,,Yes,No,Yes,No,Yes,District 4,SPA 8 - South Bay
6527063.56648706,1857354.43878281,523,193817,JLE PAINTING,,904 E MOUNTAIN VIEW TER,,ALHAMBRA,CA,91801-4136,2019/11/27 00:00:00+00,2021/11/27 00:00:00+00,Corporation,Services,Yes,No,Yes,No,Yes,District 1,SPA 3 - San Gabriel
6445477.98031472,1802849.55468257,524,194043,EDWARDS CONSULTING LLC,,5777 W CENTURY BLVD STE 1110,,LOS ANGELES,CA,90045-5656,2020/12/23 00:00:00+00,2022/12/31 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 2,SPA 5 - West
6559974.13911723,1871464.27408014,525,151748,"BARBARA L. HALL, PE, INC.",,318 WEST EVERGREEN AVENUE,,MONROVIA,CA,91016,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6449824.93389113,1741431.79169156,526,193774,DLN ENTERPRISE INC,,27138 DIAMONDHEAD LN,,RCH PALOS VRD,CA,90275-3731,2020/01/07 00:00:00+00,2021/09/30 00:00:00+00,Corporation,Contractors / Construction,No,No,No,Yes,Yes,District 4,SPA 8 - South Bay
6514118.43555322,1748715.99070582,527,193908,"MY LEGAL TEAM, INC.",,2200 AMELIA CT,,SIGNAL HILL,CA,90755,2019/12/10 00:00:00+00,2021/12/10 00:00:00+00,,,Yes,Yes,No,No,Yes,District 4,SPA 7 - East
6518084.92237088,1885651.09478781,528,194412,CYNTHIA D JACKSON,C SCENTS HANDCRAFTED,319 E ELIZABETH ST,,PASADENA,CA,91104-2173,2020/07/20 00:00:00+00,2022/07/31 00:00:00+00,Sole Proprietorships,Health Care,No,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6449952.00351889,1810098.06676032,529,194504,BARK POTTY,,936 W HYDE PARK BLVD,,INGLEWOOD,CA,90302-3308,2020/02/21 00:00:00+00,2022/02/21 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6478714.24717538,1833965.40452422,530,150810,THE CREIGHTON GROUP,,2202 S FIGUEROA ST SUITE 351,,LOS ANGELES,CA,90007,2021/06/16 00:00:00+00,2023/06/16 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6431507.22774448,1837658.70980164,531,194533,"A CLEAR PATH, LLC",,2355 WESTWOOD BLVD # 359,,LOS ANGELES,CA,90064-2109,2020/02/18 00:00:00+00,2022/02/10 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 3,SPA 5 - West
6529794.49409606,1767092.0054629,532,194630,TIMOTHY LEWIS,CREDITOR CONTACT SERVICES,6550 IANITA ST,,LAKEWOOD,CA,90713-2224,2020/05/12 00:00:00+00,2022/05/12 00:00:00+00,Sole Proprietorships,Services,Yes,No,No,No,Yes,District 4,SPA 7 - East
6491981.66683473,1848378.7011569,533,194774,BALANCE PUBLIC RELATIONS & STRATEGIC SOLUTIONS INC,,1401 N BROADWAY,,LOS ANGELES,CA,90012-1410,2020/03/19 00:00:00+00,2022/03/19 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 1,SPA 4 - Metro
6434460.32288814,1807896.91565081,534,194640,SUPER BY DESIGN LLC,,8601 LINCOLN BLVD APT 2191,,LOS ANGELES,CA,90045-8850,2020/08/06 00:00:00+00,2022/08/06 00:00:00+00,,,No,Yes,No,No,Yes,District 2,SPA 5 - West
6627338.72551639,1843723.57135956,535,158589,"R.J.&J. CONSTRUCTION, INC.",,2001 MT. VERNON AVE,,POMONA,CA,91768,2021/06/19 00:00:00+00,2023/06/30 00:00:00+00,Corporation,Contractors / Construction,Yes,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6492122.15671122,1818646.27210481,536,194854,"FIBEROPTIQ, LLC",,2425 E SLAUSON AVE STE 214,,HUNTINGTON PK,CA,90255-7191,2020/07/01 00:00:00+00,2022/07/31 00:00:00+00,,,Yes,No,Yes,No,Yes,District 4,SPA 7 - East
6423422.22193289,1814985.72627631,537,195009,"GARRISON WALKER GROUP, INC.",,14040 PANAY WAY APT 124,,MARINA DL REY,CA,90292-7341,2020/03/03 00:00:00+00,2021/10/10 00:00:00+00,Corporation,Wholesale,No,No,No,Yes,Yes,District 2,SPA 5 - West
6425229.22028738,1815075.32550657,538,195034,MANA MOVEMENT,,13900 MARQUESAS WAY APT 3406,,MARINA DL REY,CA,90292-6036,2020/05/05 00:00:00+00,2022/04/30 00:00:00+00,Corporation,Services,No,No,No,Yes,Yes,District 2,SPA 5 - West
6602865.59598506,1824379.48996906,539,194571,ONCALL LED,,19925 HARRISON AVE,,CITY INDUSTRY,CA,91789-2848,2020/06/03 00:00:00+00,2022/06/30 00:00:00+00,Corporation,Services,No,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6434337.49964297,1967835.55246581,540,195386,"GRANDMAISON CONSTRUCTION, INC",,16335 SULTUS ST,,SANTA CLARITA,CA,91387-3938,2020/07/17 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Contractors / Construction,Yes,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6423422.22193289,1814985.72627631,541,195009,"GARRISON WALKER GROUP, INC.",,14040 PANAY WAY APT 124,,MARINA DL REY,CA,90292-7341,2020/05/07 00:00:00+00,2022/05/07 00:00:00+00,Corporation,Wholesale,Yes,No,Yes,No,Yes,District 2,SPA 5 - West
6519974.52456281,1884313.12830365,542,195107,SOUTH ENVIRONMENTAL,,620 E RIO GRANDE ST,,PASADENA,CA,91104-2256,2021/05/11 00:00:00+00,2024/04/23 00:00:00+00,Sole Proprietorships,Services,No,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6442883.94252381,1836760.96061289,543,195784,DEIDRE S. LIND,,9214 BEVERLYWOOD ST,,LOS ANGELES,CA,90034-1914,2020/05/13 00:00:00+00,2022/05/13 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 3,SPA 5 - West
6481617.64983314,1880652.58280323,544,196153,"SILVER ROSE ENTERTAINMENT, INC",,501 W GLENOAKS BLVD STE 10-415,,GLENDALE,CA,91202-2896,2020/07/02 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,Yes,Yes,Yes,No,Yes,District 5,SPA 2 - San Fernando
6442244.79025881,1734186.51910864,545,196235,"DMAGOO, LLC",,30143 MATISSE DR,,RCH PALOS VRD,CA,90275-5731,2020/07/08 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Retail,Yes,No,No,No,Yes,District 4,SPA 8 - South Bay
6570192.2331823,1842724.98969531,546,196393,"INDUSTRY DRYWALL & FRAMING, INC.",,1008 ARDILLA AVE,,LA PUENTE,CA,91746-1605,2020/07/20 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Contractors / Construction,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6512496.86300898,1838900.36709523,547,195412,LOISUN INC,,1455 MONTEREY PASS RD STE 102,,MONTEREY PARK,CA,91754-3600,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6425229.22028738,1815075.32550657,548,196452,REVEL INDUSTRIES,,13900 MARQUESAS WAY APT 3406,,MARINA DL REY,CA,90292-6036,2020/06/02 00:00:00+00,2022/05/31 00:00:00+00,Corporation,Wholesale,No,No,No,Yes,Yes,District 2,SPA 5 - West
6628075.05015922,1845507.68524539,549,196513,VETERAN BUILDING MAINTENANCE & SUPPLY INC.,,1648 W ORANGE GROVE AVE,,POMONA,CA,91768-2153,2020/10/30 00:00:00+00,2022/04/30 00:00:00+00,Corporation,Wholesale,No,No,No,Yes,Yes,District 1,SPA 3 - San Gabriel
6460697.44232981,1798152.95187107,550,159390,RITES OF PASSAGE INDUSTRIES,,3433 W 112TH STREET,,INGLEWWOD,CA,90303,2020/09/20 00:00:00+00,2022/09/30 00:00:00+00,Corporation,Contractors / Construction,Yes,Yes,Yes,No,Yes,District 2,SPA 8 - South Bay
6509360.56088264,1837256.67648497,551,196560,LA PPE SUPPLY INC.,,4327 E CESAR E CHAVEZ AVE,,LOS ANGELES,CA,90022-1401,2020/07/31 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Health Care,No,Yes,No,No,Yes,District 1,SPA 7 - East
6420339.97514464,1915517.3779029,552,196470,JULIAN RAMIREZ,JULIAN'S PORCELAIN & FIBERGLASS EXPERTS,10147 SEPULVEDA BLVD,,MISSION HILLS,CA,91345-2640,2020/07/21 00:00:00+00,2022/07/31 00:00:00+00,Sole Proprietorships,Services,Yes,No,No,No,Yes,District 3,SPA 2 - San Fernando
6567854.74376281,1822893.86105056,553,196714,CLSOLUTIONS,,1875 COPPER LANTERN DR,,HACIENDA HTS,CA,91745-3312,2020/07/31 00:00:00+00,2022/07/31 00:00:00+00,,,Yes,No,No,No,Yes,District 1,SPA 3 - San Gabriel
6531180.45917189,1829492.42757781,554,196638,JOSE E GONZALEZ,JFG PRINT CO.,321 W LINCOLN AVE # 1/2,,MONTEBELLO,CA,90640-3522,2020/07/21 00:00:00+00,2022/07/31 00:00:00+00,,,Yes,No,No,No,Yes,District 1,SPA 7 - East
6444279.25108489,1812524.6583638,555,196641,JABERSCONSULTING,,5933 W 76TH ST,,LOS ANGELES,CA,90045-1617,2020/07/10 00:00:00+00,2023/07/02 00:00:00+00,Limited Liability Company,Services,No,No,No,Yes,Yes,District 2,SPA 5 - West
6517086.10120581,2052665.94546872,556,196757,HEDGE OF PROTECTION SECURITY SERVICES,,1008 W AVENUE M14 STE F1,,PALMDALE,CA,93551-1441,2020/07/21 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,Yes,No,No,No,Yes,District 5,SPA 1 - Antelope Valley
6481896.25459088,1840936.12713131,557,196974,THE COMPLIANCE FIRM,,1055 W 7TH ST FL 33,,LOS ANGELES,CA,90017-2577,2020/12/23 00:00:00+00,2022/12/31 00:00:00+00,,,Yes,Yes,No,No,Yes,District 1,SPA 4 - Metro
6522722.64209805,1857446.69220723,558,196856,"HAYEJIN, INC.",,108 S 1ST ST,,ALHAMBRA,CA,91801-3703,2020/07/22 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6397498.77049905,1986542.81098297,559,197008,NOYON INC,,23344 TIMBERLANE DR,,VALENCIA,CA,91354-1450,2021/02/05 00:00:00+00,2023/02/28 00:00:00+00,Corporation,Food Service,Yes,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
6443378.27650888,1837188.28259289,560,196992,JOSEPH MANAGEMENT INC,,9124 W 24TH ST,,LOS ANGELES,CA,90034-1941,2020/08/10 00:00:00+00,2022/08/31 00:00:00+00,,,Yes,Yes,Yes,No,Yes,District 3,SPA 5 - West
6410991.16083705,1829788.29017507,561,196832,DIONNE MARIE SIGNATURE COMMUNICATIONS LLC,,1212 5TH ST STE 1-414,,SANTA MONICA,CA,90401-1400,2020/07/21 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Services,Yes,Yes,No,No,Yes,District 3,SPA 5 - West
6517842.25750189,1784874.21858606,562,197044,"U.S. BUILDING MATERIALS, CORP",,8815 SOMERSET BLVD,,PARAMOUNT,CA,90723-4658,2020/08/05 00:00:00+00,2023/06/09 00:00:00+00,Corporation,Wholesale,No,No,No,Yes,Yes,District 4,SPA 6 - South
6460273.13313906,1860593.33847298,563,197166,CAPITAL INTEGRATED ARTS LLC,,1843 N CHEROKEE AVE APT 211,,LOS ANGELES,CA,90028-4775,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,Limited Liability Company,Services,Yes,No,No,No,Yes,District 3,SPA 4 - Metro
6466014.09606655,1832458.62276089,564,197256,REXFORD C AJALAMBA,,2216 W 30TH ST,,LOS ANGELES,CA,90018-2542,2020/08/03 00:00:00+00,2023/07/31 00:00:00+00,Sole Proprietorships,Retail,Yes,No,No,No,Yes,District 2,SPA 6 - South
6441777.84138955,1773525.15434198,565,197131,"PHYSICIAN ANESTHESIOLOGY CONSULTANTS, INC.",,703 PIER AVE STE B-205,,HERMOSA BEACH,CA,90254-3949,2020/07/22 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Health Care,Yes,Yes,No,No,Yes,District 2,SPA 8 - South Bay
6474965.56602447,1810437.19797181,566,197464,HEAL HER & HIM 2 LLC,,713 W 80TH ST,,LOS ANGELES,CA,90044-5905,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,,,Yes,Yes,No,No,Yes,District 2,SPA 6 - South
6600376.42215763,1817473.81841297,567,197150,HEART FOR EDUCATION LLC,,19745 COLIMA RD # 1-134,,ROWLAND HGHTS,CA,91748-3219,2020/08/07 00:00:00+00,2022/08/07 00:00:00+00,Limited Liability Company,Services,No,Yes,No,No,Yes,District 1,SPA 3 - San Gabriel
6525140.01324755,1883996.79461873,568,197467,"ABBRACCI GROUP, LLC",,1443 E WASHINGTON BLVD # 131,,PASADENA,CA,91104-2650,2020/07/23 00:00:00+00,2022/07/31 00:00:00+00,,,No,Yes,No,No,Yes,District 5,SPA 3 - San Gabriel
6454763.11660005,1764770.77421297,569,197599,ALLEN SONG,BLOOMFIELD INDUSTRIES,3720 EMERALD ST APT J2,,TORRANCE,CA,90503-3424,2020/09/25 00:00:00+00,2022/09/30 00:00:00+00,,,Yes,No,No,No,Yes,District 4,SPA 8 - South Bay
6542317.92442971,2023630.07834373,570,197573,PNK MOON PRODUCTIONS CORP,,3633 FAIRFIELD AVE,,PALMDALE,CA,93550-8411,2020/07/24 00:00:00+00,2022/07/31 00:00:00+00,Corporation,Services,Yes,Yes,No,No,Yes,District 5,SPA 1 - Antelope Valley
6485277.52866822,1849952.24853472,571,197518,"PRO-TECH POWER GROUP, INC",,1325 QUINTERO ST APT 8,,LOS ANGELES,CA,90026-3474,2020/08/10 00:00:00+00,2022/12/03 00:00:00+00,,,No,Yes,No,No,Yes,District 1,SPA 4 - Metro
6392337.16139972,1987319.49906215,572,197614,RW SEVEN CONSTRUCT LLC,,24266 VERDUGO CIR,,VALENCIA,CA,91354-4400,2021/04/22 00:00:00+00,2023/04/30 00:00:00+00,Limited Liability Company,Retail,Yes,Yes,No,No,Yes,District 5,SPA 2 - San Fernando
